OPR,OPRH,GPR,GPRH,WCT,WCTH,OPT,OPTH,GPT,GPTH,WPT,WPTH,Date,BHP,GOR,PI,Temperature
1381.584839,1473.845947,254182.9375,271187.8125,0.124638729,0.0340271,1010389.438,1139446.25,185909840,209658112,265082.75,63898.14844,36961.67163,185.6583862,183.9792633,29.31529808,412.04
1381.580933,1473.845947,254182.2188,271187.8125,0.124642439,0.0340271,1010696.25,1139773.5,185966288,209718320,265126.4375,63909.67578,36961.89368,185.6521301,183.9792633,29.31420135,412.0215
1381.575439,1473.845947,254181.2188,271187.8125,0.12464758,0.0340271,1011175.563,1140284.875,186054464,209812416,265194.6875,63927.6875,36962.24063,185.6427765,183.9792633,29.31251144,412.003
1381.567627,1473.845947,254179.75,271187.8125,0.124655075,0.0340271,1011924.5,1141083.75,186192256,209959424,265301.3438,63955.83203,36962.78275,185.6280518,183.9792328,29.30993652,411.9845
1381.556763,1473.845947,254177.6563,271187.8125,0.124665655,0.0340271,1013094.75,1142332.25,186407552,210189120,265468.0313,63999.80859,36963.62976,185.6049042,183.9791718,29.3060627,411.966
1381.542114,1473.845947,254174.7344,271187.8125,0.12467996,0.0340271,1014923.188,1144282.875,186743952,210548032,265728.4688,64068.51953,36964.95325,185.5685883,183.9789886,29.30035973,411.9475
1381.539917,1473.845947,254174.2969,271187.8125,0.124681927,0.0340271,1015208.875,1144587.625,186796512,210604112,265769.1563,64079.25781,36965.16006,185.5633392,183.9789581,29.29947853,411.929
1381.537109,1473.845947,254173.7031,271187.8125,0.124684811,0.0340271,1015566,1144968.625,186862224,210674224,265820.0313,64092.67578,36965.41855,185.5559235,183.9789276,29.29839134,411.9105
1381.533081,1473.845947,254172.875,271187.8125,0.124688804,0.0340271,1016124,1145563.875,186964880,210783760,265899.5,64113.64453,36965.82245,185.5448151,183.9788666,29.2967205,411.892
1381.527222,1473.845947,254171.6563,271187.8125,0.124694601,0.0340271,1016995.875,1146494,187125280,210954896,266023.7188,64146.41016,36966.45352,185.5274963,183.9787445,29.29418373,411.8735
1381.519165,1473.845947,254169.8906,271187.8125,0.124702826,0.0340271,1018358.125,1147947.375,187375920,211222304,266217.8125,64197.60547,36967.43961,185.5005188,183.9785461,29.29039764,411.855
1381.517944,1473.845947,254169.625,271187.8125,0.124703877,0.0340271,1018571,1148174.375,187415072,211264096,266248.125,64205.60547,36967.59369,185.4966431,183.9785156,29.28981018,411.8365
1381.516235,1473.845947,254169.2656,271187.8125,0.124705561,0.0340271,1018837.063,1148458.25,187464032,211316320,266286.0313,64215.60156,36967.78629,185.4911652,183.9784851,29.28908157,411.818
1381.514038,1473.845947,254168.75,271187.8125,0.1247079,0.0340271,1019252.813,1148901.75,187540512,211397920,266345.2813,64231.22656,36968.08719,185.4829559,183.9784088,29.28796005,411.7995
1381.510742,1473.845947,254168.0156,271187.8125,0.12471135,0.0340271,1019902.375,1149594.75,187660016,211525440,266437.8125,64255.63672,36968.5574,185.4701843,183.9783173,29.28624535,411.781
1381.505981,1473.845947,254166.8906,271187.8125,0.124716341,0.0340271,1020917.375,1150677.625,187846752,211724672,266582.4375,64293.78125,36969.29208,185.4503479,183.9781342,29.28365707,411.7625
1381.505249,1473.845947,254166.7188,271187.8125,0.124716945,0.0340271,1021075.938,1150846.75,187875936,211755808,266605.0313,64299.73828,36969.40689,185.4474945,183.9781036,29.28326035,411.744
1381.504272,1473.845947,254166.5,271187.8125,0.124717981,0.0340271,1021274.188,1151058.25,187912400,211794720,266633.2813,64307.19141,36969.55038,185.4434662,183.9780731,29.28275871,411.7255
1381.50293,1473.845947,254166.1719,271187.8125,0.124719463,0.0340271,1021583.938,1151388.75,187969392,211855520,266677.4063,64318.82813,36969.77457,185.4374237,183.9780273,29.28198814,411.707
1381.500732,1473.845947,254165.6563,271187.8125,0.124721698,0.0340271,1022067.938,1151905,188058432,211950528,266746.375,64337.01953,36970.12491,185.428009,183.9779358,29.28080177,411.6885
1381.497925,1473.845947,254164.9375,271187.8125,0.124724843,0.0340271,1022824.125,1152711.75,188197552,212098976,266854.1563,64365.4375,36970.67227,185.4134216,183.9777985,29.27899361,411.67
1381.493774,1473.845947,254163.8594,271187.8125,0.124729477,0.0340271,1024005.688,1153972.375,188414928,212330912,267022.5313,64409.83984,36971.52756,185.3907623,183.9775696,29.27628136,411.6515
1381.493042,1473.845947,254163.6719,271187.8125,0.124729984,0.0340271,1024190.313,1154169.25,188448896,212367152,267048.8438,64416.77734,36971.66119,185.3874969,183.9775238,29.27586746,411.633
1381.492188,1473.845947,254163.4531,271187.8125,0.12473093,0.0340271,1024421.063,1154415.5,188491360,212412448,267081.7188,64425.45313,36971.82825,185.3829041,183.977478,29.27535629,411.6145
1381.491089,1473.845947,254163.1719,271187.8125,0.124732174,0.0340271,1024781.688,1154800.25,188557696,212483232,267133.0938,64439.00391,36972.08926,185.3760986,183.977417,29.27454567,411.596
1381.489502,1473.845947,254162.7031,271187.8125,0.124734066,0.0340271,1025345.063,1155401.25,188661360,212593840,267213.4063,64460.17578,36972.4971,185.365448,183.9772949,29.27330971,411.5775
1381.486938,1473.845947,254161.9844,271187.8125,0.12473695,0.0340271,1026225.438,1156340.5,188823312,212766656,267338.8438,64493.25781,36973.13434,185.3488922,183.9771271,29.27143669,411.559
1381.483765,1473.845947,254161.0156,271187.8125,0.124740846,0.0340271,1027600.938,1157808,189076384,213036672,267534.9063,64544.95313,36974.13,185.3234253,183.9768372,29.26863861,411.5405
1381.479858,1473.845947,254159.6719,271187.8125,0.124745905,0.0340271,1029750.188,1160100.875,189471792,213458560,267841.2188,64625.72266,36975.68576,185.2845612,183.9763947,29.26456642,411.522
1381.479004,1473.845947,254159.4375,271187.8125,0.124746308,0.0340271,1030086,1160459.125,189533568,213524496,267889.0625,64638.34375,36975.92886,185.2790375,183.9763184,29.26393509,411.5035
1381.478149,1473.845947,254159.1563,271187.8125,0.124747351,0.0340271,1030505.75,1160907,189610800,213606896,267948.9063,64654.11719,36976.23273,185.2712402,183.9762421,29.26315689,411.485
1381.477051,1473.845947,254158.75,271187.8125,0.124748856,0.0340271,1031161.688,1161606.75,189731472,213735648,268042.375,64678.76953,36976.70749,185.259491,183.9761047,29.26197624,411.4665
1381.475708,1473.845947,254158.2188,271187.8125,0.124750718,0.0340271,1032186.5,1162700.125,189920016,213936832,268188.4688,64717.28125,36977.44934,185.2415009,183.9758911,29.26018524,411.448
1381.475586,1473.845947,254158.1406,271187.8125,0.12475083,0.0340271,1032346.625,1162871,189949472,213968256,268211.2813,64723.30078,36977.56525,185.2389221,183.9758453,29.25991058,411.4295
1381.47522,1473.845947,254158.0156,271187.8125,0.12475124,0.0340271,1032546.813,1163084.5,189986304,214007552,268239.8125,64730.82422,36977.71014,185.2352905,183.9758148,29.25957298,411.411
1381.474976,1473.845947,254157.875,271187.8125,0.124751724,0.0340271,1032859.563,1163418.125,190043840,214068944,268284.4063,64742.57813,36977.93652,185.2298279,183.9757385,29.25905609,411.3925
1381.474487,1473.845947,254157.6406,271187.8125,0.124752395,0.0340271,1033348.25,1163939.5,190133744,214164880,268354.0313,64760.94141,36978.29028,185.2213898,183.9756317,29.2582798,411.374
1381.473755,1473.845947,254157.2969,271187.8125,0.124753602,0.0340271,1034111.813,1164754.125,190274224,214314768,268462.875,64789.63672,36978.84299,185.2083893,183.9754791,29.25702477,411.3555
1381.473511,1473.845947,254156.9219,271187.8125,0.124754407,0.0340271,1035304.875,1166027,190493712,214548960,268632.9375,64834.47266,36979.7066,185.1888123,183.975235,29.25511932,411.337
1381.47229,1473.845947,254156.2188,271187.8125,0.124756627,0.0340271,1036889,1167717,190785152,214859936,268858.75,64894.00781,36980.8533,185.1626434,183.9748993,29.25273323,411.3185
1381.473389,1473.845947,254155.5625,271187.8125,0.124757402,0.0340271,1038473.125,1169407.125,191076592,215170912,269084.5313,64953.53906,36982,185.1377716,183.9742584,29.25039673,411.3
1374.496582,1467.223022,252872.0781,269969,0.12473692,0.03316791,1039847.625,1170874.375,191329472,215440880,269280.4375,65003.875,36983,185.3862305,183.9743195,29.24720955,411.2815
1374.485352,1467.223022,252866.9688,269969,0.124756083,0.03316791,1043971.063,1175276,192088064,216250784,269868.1875,65154.87891,36986,185.3391266,183.9721069,29.2413063,411.263
1374.502319,1467.223022,252858.8125,269969,0.124770053,0.03316791,1050843.625,1182612.125,193352368,217600624,270847.9063,65406.54688,36991,185.2639313,183.9638977,29.23241806,411.2445
1374.505249,1467.223022,252857.6875,269969,0.124771409,0.03316791,1051530.875,1183345.75,193478784,217735616,270945.875,65431.71484,36991.5,185.2568817,183.9626923,29.23138237,411.226
1374.511597,1467.223022,252855.125,269969,0.124775179,0.03316791,1052389.875,1184262.75,193636832,217904352,271068.3438,65463.17578,36992.125,185.2462463,183.9599915,29.2295742,411.2075
1374.522095,1467.223022,252851.1406,269969,0.124780707,0.03316791,1053732.25,1185695.625,193883744,218167984,271259.7188,65512.32813,36993.10156,185.2303772,183.9556885,29.22673988,411.189
1374.538452,1467.223022,252845.1406,269969,0.124788523,0.03316791,1055829.625,1187934.375,194269568,218579920,271558.7813,65589.13281,36994.62744,185.2067719,183.9491272,29.22239494,411.1705
1374.562378,1467.223022,252834.8906,269969,0.124803983,0.03316791,1059106.75,1191432.5,194872368,219223584,272026.0938,65709.14063,36997.01163,185.1702423,183.9384613,29.21547127,411.152
1374.604004,1467.223022,252815.3125,269969,0.124835223,0.03316791,1064227.625,1196898.375,195814176,220229296,272756.5313,65896.64844,37000.73691,185.1150818,183.9186401,29.20264626,411.1335
1374.633301,1467.223022,252790.0938,269969,0.124886647,0.03316791,1071100.75,1204234.5,197078128,221579136,273737.4063,66148.32031,37005.73691,185.0509644,183.8963928,29.18569374,411.115
1374.642334,1467.223022,252774.2969,269969,0.124922477,0.03316791,1075405.5,1208829.125,197869696,222424560,274351.9375,66305.94531,37008.86847,185.0134583,183.8836975,29.17505264,411.0965
1374.644531,1467.223022,252760.0938,269969,0.124957725,0.03316791,1079710.25,1213423.75,198661232,223269984,274966.6563,66463.57031,37012,184.9797058,183.8730621,29.16464615,411.078
1395.592163,1490.031006,256508.7344,274165.6875,0.125119433,0.032597769,1081105.875,1214913.875,198917744,223544144,275166.25,66513.77344,37013,184.1193237,183.7992096,29.13555145,411.0595
1395.724121,1490.031006,256461.3906,274165.6875,0.125180051,0.032597769,1085293,1219383.875,199687120,224366640,275765.4063,66664.39844,37016,184.0106812,183.7478943,29.10656929,411.041
1395.791748,1490.031006,256404.9688,274165.6875,0.125293612,0.032597769,1092272,1226834.125,200969152,225737472,276765.0625,66915.44531,37021,183.8865051,183.6985779,29.06791306,411.0225
1395.80188,1490.031006,256353.3281,274165.6875,0.125421122,0.032597769,1099251,1234284.25,202250912,227108304,277765.9063,67166.48438,37026,183.7794037,183.6602631,29.03000832,411.004
1395.802368,1490.031006,256348.0469,274165.6875,0.125433505,0.032597769,1099948.875,1235029.25,202379088,227245376,277866,67191.58594,37026.5,183.7697144,183.6564026,29.02614403,410.9855
1395.802612,1490.031006,256341.4219,274165.6875,0.125450432,0.032597769,1100821.25,1235960.5,202539296,227416736,277991.1563,67222.96875,37027.125,183.7560883,183.6516266,29.02127838,410.967
1395.801636,1490.031006,256331.0625,274165.6875,0.125477389,0.032597769,1102184.375,1237415.625,202789632,227684480,278186.7188,67272,37028.10156,183.7357788,183.6443329,29.01362228,410.9485
1395.796265,1490.031006,256314.6563,274165.6875,0.125521794,0.032597769,1104314.25,1239689.25,203180736,228102816,278492.4375,67348.60938,37029.62744,183.7042389,183.6332855,29.00147438,410.93
1395.780273,1490.031006,256290.4219,274165.6875,0.125591367,0.032597769,1107642,1243241.75,203791776,228756480,278970.4063,67468.32031,37032.01163,183.6574249,183.6180267,28.98254395,410.9115
1395.737305,1490.031006,256254.4531,274165.6875,0.125703216,0.032597769,1112841.5,1248792.5,204746400,229777824,279717.9688,67655.35938,37035.73691,183.5884399,183.5979156,28.95274162,410.893
1395.68103,1490.031006,256220.5313,274165.6875,0.125815675,0.032597769,1117910,1254203.625,205676864,230773472,280447.4375,67837.69531,37039.36847,183.5238495,183.5810089,28.92321587,410.8745
1395.612305,1490.031006,256187,274165.6875,0.125932902,0.032597769,1122978.25,1259614.75,206607232,231769120,281177.6563,68020.02344,37043,183.4605713,183.5660248,28.89302635,410.856
1412.32019,1508.121948,259159.2344,277494.4063,0.126089886,0.032251745,1124390.5,1261122.875,206866384,232046608,281381.4375,68070.28906,37044,182.7567139,183.4989166,28.8607254,410.8375
1412.368164,1508.121948,259097.1875,277494.4063,0.126224995,0.032251745,1128627.625,1265647.25,207643680,232879088,281993.5313,68221.07031,37047,182.6312714,183.448761,28.81686211,410.819
1412.307495,1508.121948,259020.5938,277494.4063,0.1264465,0.032251745,1135689.125,1273187.875,208938784,234266560,283015.6875,68472.375,37052,182.4766998,183.40242,28.75315666,410.8005
1412.191162,1508.121948,258948.0156,277494.4063,0.126682669,0.032251745,1142750.125,1280728.5,210233520,235654032,284039.9375,68723.67188,37057,182.3339386,183.3661194,28.68918228,410.782
1412.036743,1508.121948,258878.7188,277494.4063,0.126928002,0.032251745,1149810.375,1288269.125,211527920,237041504,285066.3438,68974.97656,37062,182.1981964,183.3370972,28.62430954,410.7635
1411.850342,1508.121948,258811.0625,277494.4063,0.127183631,0.032251745,1156869.625,1295809.625,212821968,238428976,286095,69226.28125,37067,182.0662079,183.3133698,28.55798721,410.745
1411.726318,1508.121948,258772.0156,277494.4063,0.127338186,0.032251745,1161104.75,1300334,213598288,239261456,286713,69377.0625,37070,181.9896851,183.3018188,28.51788521,410.7265
1411.592041,1508.121948,258731.8438,277494.4063,0.127500743,0.032251745,1165339.5,1304858.375,214374480,240093952,287331.8438,69527.84375,37073,181.9120331,183.2908173,28.47678757,410.708
1426.283325,1524.019043,261337.6563,280419.5938,0.12767525,0.032004707,1166765.75,1306382.375,214635824,240374368,287540.5938,69578.23438,37074,181.2685242,183.2298279,28.44080162,410.6895
1426.237183,1524.019043,261267.5938,280419.5938,0.127870977,0.032004707,1171044.5,1310954.5,215419616,241215632,288167.9375,69729.39844,37077,181.1251984,183.1866302,28.3825531,410.671
1426.023315,1524.019043,261168.8125,280419.5938,0.12821424,0.032004707,1178174.625,1318574.625,216725456,242617728,289216.5625,69981.33594,37082,180.9286346,183.1448364,28.29182053,410.6525
1425.744263,1524.019043,261071.5938,280419.5938,0.128582388,0.032004707,1185303.375,1326194.625,218030816,244019824,290268.4375,70233.28125,37087,180.7414398,183.1125031,28.19985199,410.634
1425.420166,1524.019043,260976.4219,280419.5938,0.128965929,0.032004707,1192430.5,1333814.75,219335696,245421920,291323.6875,70485.22656,37092,180.5587921,183.0873566,28.1058197,410.6155
1425.057495,1524.019043,260879.9375,280419.5938,0.129370004,0.032004707,1199555.75,1341434.875,220640096,246824016,292382.4688,70737.16406,37097,180.3755188,183.0662537,28.00889778,410.597
1424.78479,1524.019043,260812.4219,280419.5938,0.129660904,0.032004707,1204542.5,1346768.875,221552944,247805488,293125.375,70913.52344,37100.5,180.2476654,183.0539093,27.93976402,410.5785
1424.492554,1524.019043,260742.9531,280419.5938,0.129963756,0.032004707,1209528.25,1352103,222465552,248786960,293870.125,71089.88281,37104,180.1179504,183.0426941,27.8689785,410.56
1439.510986,1540.354004,263398.6875,283425.1875,0.130186945,0.031818308,1210967.75,1353643.375,222728944,249070384,294085.5938,71140.50781,37105,179.4278564,182.97789,27.82418442,410.5415
1439.293579,1540.354004,263298.1563,283425.1875,0.130485475,0.031818308,1215285.625,1358264.375,223518848,249920656,294733.5625,71292.375,37108,179.247406,182.9356842,27.74494934,410.523
1438.835815,1540.354004,263153.7188,283425.1875,0.131002545,0.031818308,1222479.75,1365966.125,224834608,251337776,295818.0938,71545.48438,37113,178.9857941,182.8935089,27.61968994,410.5045
1438.338501,1540.354004,263013.5938,283425.1875,0.131537959,0.031818308,1229671.5,1373668,226149680,252754912,296907.3438,71798.59375,37118,178.7341766,182.8593292,27.49538231,410.486
1437.792725,1540.354004,262872.2188,283425.1875,0.132103726,0.031818308,1236860.5,1381369.75,227464032,254172032,298001.5938,72051.70313,37123,178.4802246,182.8303986,27.36703682,410.4675
1437.200073,1540.354004,262727.9688,283425.1875,0.132701352,0.031818308,1244046.5,1389071.5,228777680,255589152,299101.0938,72304.82031,37128,178.2217102,182.8054199,27.23434448,410.449
1436.763672,1540.354004,262626.3438,283425.1875,0.133134693,0.031818308,1249075.125,1394462.75,229696864,256581152,299873.4063,72481.99219,37131.5,178.0387115,182.7902222,27.13930511,410.4305
1436.303101,1540.354004,262523.2188,283425.1875,0.133583069,0.031818308,1254102.125,1399854,230615696,257573136,300648.4688,72659.17188,37135,177.8531799,182.7770233,27.04213524,410.412
1452.046997,1557.516968,265299.7813,286583.1875,0.133851662,0.031665288,1255554.25,1401411.5,230881008,257859712,300872.8438,72710.10156,37136,177.0951233,182.7074432,26.99036407,410.3935
1451.709229,1557.516968,265167.8438,286583.1875,0.134267777,0.031665288,1259909.375,1406084,231676512,258719472,301548.3125,72862.89844,37139,176.8651581,182.6590576,26.89229393,410.375
1451.017944,1557.516968,264973.4063,286583.1875,0.134996235,0.031665288,1267164.5,1413871.625,233001376,260152384,302680.5625,73117.5625,37144,176.5202637,182.6120758,26.73215485,410.3565
1450.247314,1557.516968,264778.4063,286583.1875,0.135774001,0.031665288,1274415.625,1421659.25,234325264,261585296,303819.7813,73372.21875,37149,176.1752625,182.5746613,26.56707573,410.338
1449.40564,1557.516968,264578.7188,286583.1875,0.136600092,0.031665288,1281662.75,1429446.75,235648160,263018208,304966.3438,73626.88281,37154,175.8228302,182.5429077,26.39604759,410.3195
1448.501587,1557.516968,264372.8125,286583.1875,0.137471855,0.031665288,1288905.25,1437234.375,236970016,264451136,306120.6563,73881.53906,37159,175.4614716,182.5146942,26.2198143,410.301
1447.936401,1557.516968,264247.3438,286583.1875,0.138013095,0.031665288,1293249,1441906.875,237762768,265310880,306816.1563,74034.33594,37162,175.2408447,182.4992828,26.11185455,410.2825
1447.342163,1557.516968,264119.1875,286583.1875,0.13857305,0.031665288,1297591,1446579.5,238555120,266170624,307514.625,74187.13281,37165,175.0159149,182.4856567,26.00149727,410.264
1463.919189,1575.713989,267032.4063,289931.3125,0.138927057,0.031525631,1299055,1448155.25,238822160,266460560,307750.8125,74238.42188,37166,174.1590424,182.4092407,25.93714523,410.2455
1463.338623,1575.713989,266847.9375,289931.3125,0.139561012,0.031525631,1303445,1452882.375,239622704,267330352,308462.875,74392.30469,37169,173.8369446,182.3555603,25.80291748,410.227
1462.207397,1575.713989,266560.5313,289931.3125,0.140680715,0.031525631,1310756,1460760.875,240955504,268780000,309659.7813,74648.76563,37174,173.3329468,182.3000946,25.58058357,410.2085
1460.940918,1575.713989,266265.5,289931.3125,0.141892061,0.031525631,1318060.75,1468639.5,242286832,270229664,310867.625,74905.22656,37179,172.8266602,182.2561798,25.35264587,410.19
1459.555786,1575.713989,265954.5938,289931.3125,0.143195555,0.031525631,1325358.5,1476518,243616608,271679328,312087.3125,75161.6875,37184,172.3013306,182.2161255,25.11626816,410.1715
1458.060669,1575.713989,265631.0938,289931.3125,0.144580781,0.031525631,1332648.75,1484396.625,244944752,273128992,313319.5,75418.14844,37189,171.7577057,182.1811066,24.87183762,410.153
1456.980225,1575.713989,265398.4063,289931.3125,0.145580158,0.031525631,1337748.25,1489911.625,245873648,274143744,314188.3438,75597.67188,37192.5,171.3749695,182.1564941,24.70155144,410.1345
1455.86438,1575.713989,265160.4063,289931.3125,0.146605775,0.031525631,1342843.75,1495426.625,246801712,275158496,315063.7188,75777.19531,37196,170.9884796,182.1326294,24.53108215,410.116
1473.321777,1595.108032,268218.125,293499.9063,0.147084251,0.031393908,1344317.125,1497021.75,247069936,275452000,315317.7813,75828.89844,37197,170.0015259,182.0499268,24.45385551,410.0975
1472.336792,1595.108032,267940.625,293499.9063,0.14808102,0.031393908,1348734.125,1501807,247873760,276332512,316085.5625,75983.99219,37200,169.5466766,181.9832611,24.27983856,410.079
1470.477539,1595.108032,267496.7188,293499.9063,0.149836674,0.031393908,1356086.5,1509782.625,249211232,277800000,317381.375,76242.49219,37205,168.8183441,181.9114532,23.9892025,410.0605
1468.482056,1595.108032,267042.9375,293499.9063,0.151684225,0.031393908,1363428.875,1517758.125,250546448,279267488,318694.25,76500.99219,37210,168.0845795,181.8496552,23.69602966,410.042
1466.343994,1595.108032,266571.4375,293499.9063,0.153636873,0.031393908,1370760.625,1525733.625,251879312,280735008,320025.1563,76759.49219,37215,167.3353882,181.7932434,23.39894676,410.0235
1463.986816,1595.108032,266065.7188,293499.9063,0.155763015,0.031393908,1378080.5,1533709.25,253209632,282202496,321375.6875,77017.99219,37220,166.5521545,181.7405243,23.09099197,410.005
1462.488525,1595.108032,265747.1875,293499.9063,0.15710932,0.031393908,1382468,1538494.5,254006880,283083008,322193.4688,77173.08594,37223,166.0610504,181.7089081,22.90027618,409.9865
1460.906738,1595.108032,265413.2188,293499.9063,0.158521965,0.031393908,1386850.75,1543279.875,254803120,283963488,323019.125,77328.1875,37226,165.5484619,181.6770477,22.70380974,409.968
1478.976563,1615.603027,268558.625,297270.9063,0.159215316,0.031273078,1388329.75,1544895.5,255071680,284260768,323299.1875,77380.34375,37227,164.3807373,181.5840912,22.60795975,409.9495
1477.29248,1615.603027,268127.5313,297270.9063,0.160809025,0.031273078,1392761.625,1549742.25,255876064,285152576,324148.4375,77536.8125,37230,163.7062378,181.4992828,22.37911797,409.931
1474.212646,1615.603027,267424.5938,297270.9063,0.163590938,0.031273078,1400132.625,1557820.25,257213184,286638944,325590.125,77797.59375,37235,162.6171417,181.4016266,22.00159073,409.9125
1470.903809,1615.603027,266695.1875,297270.9063,0.166534677,0.031273078,1407487.125,1565898.25,258546656,288125280,327059.625,78058.375,37240,161.5079956,181.3138275,21.6215229,409.894
1467.253296,1615.603027,265917.4688,297270.9063,0.169733107,0.031273078,1414823.375,1573976.25,259876240,289611648,328559.4063,78319.14844,37245,160.3297272,181.2348938,21.2234726,409.8755
1463.105103,1615.603027,265054.25,297270.9063,0.17332606,0.031273078,1422139,1582054.375,261201520,291098016,330093.2188,78579.92969,37250,159.1025696,181.1587219,20.81533623,409.857
1460.144287,1615.603027,264438.3438,297270.9063,0.175883755,0.031273078,1427249.5,1587708.875,262127056,292138464,331183.9063,78762.47656,37253.5,158.2505035,181.1042633,20.53879929,409.8385
1457.019775,1615.603027,263792.7188,297270.9063,0.1785696,0.031273078,1432349,1593363.5,263050320,293178912,332292.5,78945.02344,37257,157.3570557,181.0495148,20.25490761,409.82
1474.848633,1636.620972,266868.125,301138.1875,0.179601714,0.031149041,1433823.875,1595000.125,263317200,293480032,332615.375,78997.64063,37258,155.9757385,180.946106,20.14544106,409.8015
1471.967896,1636.620972,266201.375,301138.1875,0.182139784,0.031149041,1438239.75,1599910,264115792,294383456,333598.8125,79155.49219,37261,155.0210724,180.8472748,19.87269211,409.783
1466.775879,1636.620972,265091.4688,301138.1875,0.186570287,0.031149041,1445573.625,1608093.125,265441248,295889152,335280.9063,79418.58594,37266,153.4620209,180.7307129,19.42396545,409.7645
1461.10791,1636.620972,263913.6875,301138.1875,0.191340536,0.031149041,1452879.25,1616276.25,266760816,297394816,337009.5313,79681.67969,37271,151.8229218,180.6257477,18.96273422,409.746
1454.958984,1636.620972,262669,301138.1875,0.196447358,0.031149041,1460154,1624459.375,268074160,298900512,338788,79944.76563,37276,150.0868378,180.5335999,18.48723412,409.7275
1448.465332,1636.620972,261371.5156,301138.1875,0.201793358,0.031149041,1467396.375,1632642.5,269381024,300406208,340618.9375,80207.85938,37281,148.3510132,180.4472046,18.02554512,409.709
1443.526367,1636.620972,260396.1875,301138.1875,0.205827594,0.031149041,1472448.625,1638370.625,270292416,301460192,341928.375,80392.02344,37284.5,147.1602325,180.3889465,17.71329308,409.6905
1438.417847,1636.620972,259396.0938,301138.1875,0.209974378,0.031149041,1477483.125,1644098.75,271200288,302514176,343266.4375,80576.1875,37288,145.9450989,180.3343201,17.40198326,409.672
1453.857056,1656.168945,262038.3594,304735,0.211424708,0.031021308,1478937,1645755,271462336,302818912,343656.2188,80629.21094,37289,144.4231873,180.2366791,17.29119492,409.6535
1449.155762,1656.168945,261037.1719,304735,0.215286165,0.031021308,1483284.5,1650723.5,272245440,303733120,344848.9375,80788.27344,37292,143.1774139,180.1305084,17.00390625,409.635
1440.946289,1656.168945,259389.6094,304735,0.22186619,0.031021308,1490489.125,1659004.375,273542400,305256800,346903.2188,81053.375,37297,141.1504059,180.013382,16.53646088,409.6165
1432.333862,1656.168945,257702.4219,304735,0.228676632,0.031021308,1497650.875,1667285.125,274830912,306780480,349026.4375,81318.48438,37302,139.0842285,179.9178467,16.07301712,409.598
1423.424194,1656.168945,255974.9375,304735,0.235658869,0.031021308,1504768,1675566,276110784,308304160,351220.7813,81583.59375,37307,136.9998169,179.8303986,15.62184143,409.5795
1415.149658,1656.168945,254391.2188,304735,0.242081314,0.031021308,1511136.125,1683018.75,277255552,309675456,353254.7813,81822.1875,37311.5,135.1503448,179.7627716,15.23204231,409.561
1406.270508,1656.168945,252714.5781,304735,0.248907432,0.031021308,1517464.375,1690471.5,278392768,311046752,355351.9063,82060.78125,37316,133.3043518,179.7055206,14.84953308,409.5425
1419.735596,1674.823975,255001.2969,308167.5938,0.250743538,0.03088066,1518884.125,1692146.375,278647776,311354944,355827.0313,82114.14844,37317,131.6140594,179.6118164,14.74316597,409.524
1413.268921,1674.823975,253704.6406,308167.5938,0.255721599,0.03088066,1523123.875,1697170.875,279408864,312279424,357283.7813,82274.25781,37320,130.1477509,179.5161896,14.46909237,409.5055
1402.385132,1674.823975,251619.8281,308167.5938,0.263935506,0.03088066,1530135.875,1705545,280666976,313820256,359798.0938,82541.09375,37325,127.8583908,179.4227753,14.04141235,409.487
1391.366577,1674.823975,249543.7188,308167.5938,0.272154331,0.03088066,1537092.625,1713919.125,281914688,315361120,362399.375,82807.92969,37330,125.6042709,179.3515167,13.63217831,409.4685
1380.42041,1674.823975,247502.5781,308167.5938,0.280239999,0.03088066,1543994.75,1722293.125,283152192,316901952,365086.7188,83074.77344,37335,123.457283,179.2950745,13.25252819,409.45
1369.302979,1674.823975,245451,308167.5938,0.288373232,0.03088066,1550841.25,1730667.25,284379456,318442784,367861.125,83341.60938,37340,121.3005447,179.2525024,12.88338852,409.4315
1361.220337,1674.823975,243974.7031,308167.5938,0.294235438,0.03088066,1555605.5,1736529.125,285233376,319521376,369847.375,83528.39844,37343.5,119.73983,179.2323456,12.62350082,409.413
1352.832764,1674.823975,242447.7344,308167.5938,0.300284117,0.03088066,1560340.5,1742391.125,286081952,320599968,371879.375,83715.17969,37347,118.1895981,179.214859,12.36918259,409.3945
1364.547607,1692.860962,244426.75,311486.5,0.302333862,0.030718399,1561705,1744083.875,286326368,320911456,372470.6875,83768.83594,37348,116.3501129,179.1265869,12.27968025,409.376
1357.139526,1692.860962,243012.2031,311486.5,0.307659209,0.030718399,1565776.375,1749162.5,287055392,321845888,374279.9375,83929.78125,37351,114.7644348,179.0620728,12.04703712,409.3575
1344.896729,1692.860962,240752.7656,311486.5,0.316323698,0.030718399,1572500.875,1757626.875,288259168,323403328,377391.2188,84198.03125,37356,112.2027817,179.012085,11.67729092,409.339
1332.395264,1692.860962,238617.5938,311486.5,0.32492575,0.030718399,1579162.875,1766091.125,289452256,324960768,380597.75,84466.28125,37361,109.7468262,179.0892029,11.32892704,409.3205
1320.047852,1692.860962,236989.875,311486.5,0.332862437,0.030718399,1585763.125,1774555.375,290637216,326518208,383890.875,84734.53125,37366,107.6482773,179.5312805,11.02767277,409.302
