OPR,OPRH,GPR,GPRH,WCT,WCTH,OPT,OPTH,GPT,GPTH,WPT,WPTH,Date,BHP,GOR,PI,Temperature
1512.190063,1610.536011,1298090.875,296338.5938,0.17863591,0.235640809,3132116.25,879310.25,573740160,161793088,546824.1875,122524.8438,434.3571472,238.0549927,183.9999847,161.5730896,412.077
1512.348267,1610.536011,1297257.625,296338.5938,0.179254889,0.235640809,3140317.25,881141.25,575214976,162129984,548615.3125,123089.3047,435.4940186,238.0787811,183.9999847,161.5162659,412.0585
1512.374268,1610.536011,1297132.75,296338.5938,0.179347858,0.235640809,3141598.5,881427.3125,575445376,162182624,548895.375,123177.5,435.6716309,238.0823517,183.9999847,161.5074768,412.04
1512.403687,1610.536011,1296968.625,296338.5938,0.17946972,0.235640809,3143200,881784.9375,575733376,162248432,549245.625,123287.75,435.8936768,238.0869293,183.9999847,161.4966278,412.0215
1512.452637,1610.536011,1296714.375,296338.5938,0.179657683,0.235640809,3145702,882343.6875,576183296,162351248,549793.5625,123460.0078,436.2406311,238.0939331,183.9999847,161.4800262,412.003
1512.52832,1610.536011,1296318,296338.5938,0.179950044,0.235640809,3149610.75,883216.75,576886016,162511888,550651.3125,123729.1641,436.7827454,238.1046448,183.9999847,161.4548645,411.9845
1512.64563,1610.536011,1295704.125,296338.5938,0.180400148,0.235640809,3155716,884580.9375,577983488,162762896,551995.125,124149.7188,437.6297607,238.1208801,183.9999847,161.4173584,411.966
1512.825439,1610.536011,1294748.25,296338.5938,0.181098431,0.235640809,3165251,886712.5,579697088,163155104,554103.75,124806.8359,438.9532471,238.1452484,183.9999847,161.3626862,411.9475
1512.853149,1610.536011,1294603.25,296338.5938,0.181204543,0.235640809,3166740.75,887045.5,579964800,163216384,554433.4375,124909.5078,439.1600647,238.148941,183.9999847,161.3542328,411.929
1512.887573,1610.536011,1294413.125,296338.5938,0.181343898,0.235640809,3168602.75,887461.875,580299392,163292976,554845.875,125037.8516,439.4185486,238.153656,183.9999847,161.343811,411.9105
1512.94165,1610.536011,1294117.75,296338.5938,0.18155998,0.235640809,3171511.5,888112.3125,580822080,163412672,555491.1875,125238.3906,439.8224487,238.1608887,183.9999847,161.3278656,411.892
1513.025146,1610.536011,1293659.5,296338.5938,0.181894675,0.235640809,3176055.75,889128.75,581638528,163599680,556501.5,125551.7266,440.4535217,238.1719666,183.9999847,161.3037567,411.8735
1513.151123,1610.536011,1292949.625,296338.5938,0.182412207,0.235640809,3183153.25,890716.8125,582913472,163891904,558085.0625,126041.3203,441.4396057,238.188858,183.9999847,161.2678375,411.855
1513.170532,1610.536011,1292843,296338.5938,0.182489827,0.235640809,3184262.25,890965,583112640,163937552,558332.5625,126117.8203,441.593689,238.1914215,183.9999847,161.2622681,411.8365
1513.194824,1610.536011,1292703.25,296338.5938,0.1825919,0.235640809,3185648.25,891275.1875,583361600,163994624,558642.1875,126213.4453,441.7862854,238.1947021,183.9999847,161.2553711,411.818
1513.232544,1610.536011,1292486.625,296338.5938,0.182749882,0.235640809,3187813.75,891759.8125,583750592,164083808,559126.4375,126362.8516,442.0871887,238.1997681,183.9999847,161.244751,411.7995
1513.290527,1610.536011,1292138.25,296338.5938,0.183005691,0.235640809,3191196.75,892517.0625,584358144,164223136,559884.25,126596.3125,442.5574036,238.2075806,183.9999847,161.2285156,411.781
1513.379395,1610.536011,1291600.125,296338.5938,0.183400169,0.235640809,3196481,893700.3125,585307072,164440864,561071.0625,126961.0859,443.2920837,238.2195587,183.9999847,161.2039948,411.7625
1513.391846,1610.536011,1291518.625,296338.5938,0.183459789,0.235640809,3197306.75,893885.1875,585455296,164474880,561256.5625,127018.0781,443.4068909,238.2213745,183.9999847,161.200058,411.744
1513.410889,1610.536011,1291414.125,296338.5938,0.183536485,0.235640809,3198338.75,894116.3125,585640640,164517392,561488.5625,127089.3281,443.5503845,238.2236938,183.9999847,161.1953278,411.7255
1513.436768,1610.536011,1291250.25,296338.5938,0.183656633,0.235640809,3199951.25,894477.375,585930112,164583840,561851.3125,127200.6484,443.7745667,238.2273254,183.9999847,161.1880035,411.707
1513.477051,1610.536011,1290995.625,296338.5938,0.183843195,0.235640809,3202470.25,895041.625,586382400,164687648,562418.6875,127374.5859,444.1249084,238.2329254,183.9999847,161.1767426,411.6885
1513.541504,1610.536011,1290601.875,296338.5938,0.184131205,0.235640809,3206405.25,895923.1875,587088832,164849872,563306.8125,127646.3594,444.6722717,238.2415161,183.9999847,161.1595612,411.67
1513.63623,1610.536011,1289989.125,296338.5938,0.184579268,0.235640809,3212552,897300.625,588192128,165103312,564698.1875,128071.0156,445.5275574,238.2548523,183.9999847,161.1335602,411.6515
1513.648926,1610.536011,1289895.625,296338.5938,0.184647486,0.235640809,3213512.5,897515.875,588364544,165142928,564915.6875,128137.3672,445.6611938,238.256897,183.9999847,161.129364,411.633
1513.666626,1610.536011,1289774.375,296338.5938,0.184736282,0.235640809,3214712.75,897784.9375,588579968,165192432,565187.6875,128220.3047,445.8282471,238.259491,183.9999847,161.1240997,411.6145
1513.69812,1610.536011,1289589.125,296338.5938,0.184871688,0.235640809,3216588.25,898205.3125,588916608,165269776,565613.0625,128349.8984,446.0892639,238.2635193,183.9999847,161.1163483,411.596
1513.741577,1610.536011,1289298.5,296338.5938,0.185084417,0.235640809,3219518.25,898862.125,589442368,165390624,566278.5,128552.3906,446.4971008,238.2698212,183.9999847,161.1044159,411.5775
1513.805542,1610.536011,1288846.5,296338.5938,0.185414866,0.235640809,3224095,899888.375,590263680,165579472,567320.3125,128868.7813,447.1343384,238.2796631,183.9999847,161.0861664,411.559
1513.901001,1610.536011,1288143.375,296338.5938,0.185929745,0.235640809,3231244,901492,591546304,165874528,568953.0625,129363.1406,448.1300049,238.2948608,183.9999847,161.058548,411.5405
1514.040039,1610.536011,1287052,296338.5938,0.186731905,0.235640809,3242407.5,903997.5625,593548608,166335552,571516.25,130135.5859,449.6857605,238.3180084,183.9999847,161.0173492,411.522
1514.063232,1610.536011,1286888.875,296338.5938,0.186851293,0.235640809,3244151.5,904389.0625,593861440,166407584,571917.0625,130256.2734,449.9288635,238.3215027,183.9999847,161.0109558,411.5035
1514.09082,1610.536011,1286675.125,296338.5938,0.187008798,0.235640809,3246331.5,904878.4375,594252416,166497632,572418.5,130407.1406,450.2327271,238.3259888,183.9999847,161.0030518,411.485
1514.127197,1610.536011,1286342.5,296338.5938,0.187253818,0.235640809,3249737,905643.125,594863168,166638336,573203.125,130642.875,450.707489,238.3330536,183.9999847,160.990799,411.4665
1514.186157,1610.536011,1285829.125,296338.5938,0.187631637,0.235640809,3255056.75,906837.875,595817024,166858160,574431.8125,131011.2031,451.4493408,238.3439484,183.9999847,160.9720154,411.448
1514.194702,1610.536011,1285751.5,296338.5938,0.187688529,0.235640809,3255888,907024.5625,595966080,166892512,574623.875,131068.75,451.5652466,238.3456116,183.9999847,160.9689941,411.4295
1514.205688,1610.536011,1285650.375,296338.5938,0.187762976,0.235640809,3256927,907257.875,596152320,166935456,574864,131140.6875,451.710144,238.3477325,183.9999847,160.9651947,411.411
1514.22168,1610.536011,1285493.375,296338.5938,0.18787837,0.235640809,3258550,907622.5,596443328,167002544,575239.5,131253.0938,451.9365234,238.3510284,183.9999847,160.9591217,411.3925
1514.24585,1610.536011,1285249.75,296338.5938,0.188057333,0.235640809,3261086,908192.25,596897984,167107376,575826.875,131428.7344,452.2902832,238.3561554,183.9999847,160.949295,411.374
1514.28894,1610.536011,1284877.125,296338.5938,0.188331619,0.235640809,3265047.5,909082.375,597608192,167271152,576746.0625,131703.1563,452.8429871,238.3642273,183.9999847,160.9358673,411.3555
1514.358276,1610.536011,1284298.75,296338.5938,0.188757271,0.235640809,3271235.25,910473.25,598717312,167527088,578185.8125,132131.9375,453.706604,238.3764191,183.9999847,160.9152374,411.337
1514.426514,1610.536011,1283532.25,296338.5938,0.189321861,0.235640809,3279448,912320.0625,600189120,167866896,580103.8125,132701.2813,454.853302,238.3928833,183.9999847,160.8884277,411.3185
1514.496338,1610.536011,1282774.25,296338.5938,0.189880937,0.235640809,3287657.5,914166.875,601660096,168206704,582028,133270.625,456,238.4091492,183.9999847,160.8621521,411.3
1490.981812,1590.722046,1358537.5,292692.8125,0.185740888,0.232090086,3295232.5,915757.625,603018624,168499392,583755.9375,133751.4063,457,238.680069,183.9999695,160.8392639,411.2815
1490.919556,1590.722046,1355403,292692.8125,0.188085988,0.232090086,3317916.75,920529.75,607084864,169377472,589010.875,135193.7188,460,238.7944794,183.9999695,160.8132324,411.263
1491.113403,1590.722046,1350669,292692.8125,0.191633403,0.232090086,3355619.25,928483.375,613838208,170840944,597948.75,137597.5938,465,238.927536,183.9999695,160.7515717,411.2445
1491.13147,1590.722046,1350189.75,292692.8125,0.191994995,0.232090086,3359388.5,929278.75,614513280,170987280,598844.375,137837.9688,465.5,238.9402618,183.9999695,160.7451477,411.226
1491.163452,1590.722046,1349578.375,292692.8125,0.192454457,0.232090086,3364098.25,930272.9375,615356736,171170224,599966.8125,138138.4531,466.125,238.9558411,183.9999695,160.7369537,411.2075
1491.213257,1590.722046,1348630.5,292692.8125,0.193167537,0.232090086,3371453.25,931826.375,616673792,171456048,601727.6875,138607.9688,467.1015625,238.9791412,183.9999695,160.7237396,411.189
1491.28186,1590.722046,1347171.5,292692.8125,0.194265574,0.232090086,3382935.5,934253.625,618729408,171902672,604496.125,139341.5625,468.6274414,239.0136414,183.9999695,160.7009125,411.1705
1491.363403,1590.722046,1344878.5,292692.8125,0.195993483,0.232090086,3400852,938046.1875,621935872,172600496,608863.625,140487.8125,471.0116272,239.0657043,183.9999695,160.6651001,411.152
1491.45752,1590.722046,1341440.125,292692.8125,0.198756069,0.232090086,3428782.5,943972.125,626933120,173690864,615792.0625,142278.8438,474.736908,239.1433716,183.9999695,160.6066895,411.1335
1491.533569,1590.722046,1336845.875,292692.8125,0.202548787,0.232090086,3466150,951925.6875,633617344,175154336,625283.25,144682.7031,479.736908,239.2433014,183.9999695,160.5276031,411.115
1491.565552,1590.722046,1333924.375,292692.8125,0.20501177,0.232090086,3489504.25,956907.125,637794560,176070912,631305.8125,146188.2656,482.8684692,239.3048401,183.9999695,160.4784546,411.0965
1491.584106,1590.722046,1331052.875,292692.8125,0.207580179,0.232090086,3512804.75,961888.5625,641962816,176987488,637409.5625,147693.8281,486,239.3653259,183.9999695,160.4291992,411.078
1485.792358,1590.866943,1349981.125,292719.5938,0.207955137,0.227686077,3520350.5,963479.375,643312768,177280208,639390.75,148162.8438,487,239.4473419,184.0000458,160.4145355,411.0595
1485.723145,1590.866943,1346741.625,292719.5938,0.210719883,0.227686077,3542932.5,968252,647353024,178158368,645419.5625,149569.8438,490,239.5223236,184.0000458,160.3777313,411.041
1485.720093,1590.866943,1341004.875,292719.5938,0.215550587,0.227686077,3580408.5,976206.3125,654058048,179621968,655717.25,151914.875,495,239.6266785,184.0000458,160.3139343,411.0225
1485.697998,1590.866943,1334633.125,292719.5938,0.220882043,0.227686077,3617706.75,984160.6875,660731200,181085568,666291.375,154259.8906,500,239.7206116,184.0000458,160.2483063,411.004
1485.703491,1590.866943,1333980.25,292719.5938,0.22143136,0.227686077,3621434.75,984956.125,661398208,181231920,667351.6875,154494.3906,500.5,239.7295837,184.0000458,160.2417145,410.9855
1485.70874,1590.866943,1333132.125,292719.5938,0.22214289,0.227686077,3626091.75,985950.375,662231424,181414880,668681.625,154787.5156,501.125,239.7408752,184.0000458,160.2335052,410.967
1485.704102,1590.866943,1331750.125,292719.5938,0.223300457,0.227686077,3633360.75,987504,663531968,181700736,670771.4375,155245.5313,502.1015625,239.7583618,184.0000458,160.2196503,410.9485
1485.67627,1590.866943,1329522.25,292719.5938,0.22516124,0.227686077,3644699.25,989931.4375,665560640,182147392,674066.375,155961.1719,503.6274414,239.7858124,184.0000458,160.1984711,410.93
1485.657593,1590.866943,1325890.75,292719.5938,0.228180483,0.227686077,3662367.75,993724.375,668721792,182845280,679289.8125,157079.3594,506.0116272,239.8262787,184.0000458,160.1656647,410.9115
1485.598145,1590.866943,1319822.75,292719.5938,0.23321113,0.227686077,3689848,999650.8125,673638528,183935744,687647.6875,158826.5469,509.736908,239.8863831,184.0000458,160.1118927,410.893
1485.519653,1590.866943,1313367.5,292719.5938,0.238543823,0.227686077,3716505.5,1005428.125,678408064,184998768,695998.8125,160529.75,513.3684692,239.9414215,184.0000458,160.0571136,410.8745
1485.424805,1590.866943,1306505.375,292719.5938,0.244189322,0.227686077,3743023.5,1011205.438,683152704,186061792,704566.3125,162232.9531,517,239.9931488,184.0000458,159.9989624,410.856
1485.2146,1596.780029,1306962.625,293807.5938,0.245666519,0.223406702,3750328.75,1012802.188,684459648,186355600,706945.4375,162692.3125,518,240.0087585,184.0000458,159.9822693,410.8375
1485.109985,1596.780029,1300751.125,293807.5938,0.2507236,0.223406702,3772140.75,1017592.5,688361920,187237024,714244.125,164070.375,521,240.0481873,184.0000458,159.9297943,410.819
1484.893066,1596.780029,1289951.25,293807.5938,0.259447992,0.223406702,3808194,1025576.438,694811648,188706064,726875.25,166367.1406,526,240.1025696,184.0000458,159.8309631,410.8005
1484.62085,1596.780029,1278474.375,293807.5938,0.268671066,0.223406702,3843927.75,1033560.313,701204032,190175104,740002.875,168663.9063,531,240.1464539,184.0000458,159.7176208,410.782
1484.267212,1596.780029,1266429,293807.5938,0.27827087,0.223406702,3879326.5,1041544.25,707536192,191644144,753651.25,170960.6875,536,240.1798096,184.0000458,159.5865173,410.7635
1483.831055,1596.780029,1253851.5,293807.5938,0.288215607,0.223406702,3914375.5,1049528.125,713805440,193113184,767843.25,173257.4531,541,240.2027435,184.0000458,159.4361725,410.745
1483.533203,1596.780029,1245956.25,293807.5938,0.294411898,0.223406702,3935273.25,1054318.5,717543296,193994608,776563,174635.5156,544,240.2128754,184.0000458,159.3378906,410.7265
1483.19519,1596.780029,1238057.375,293807.5938,0.300562114,0.223406702,3956040,1059108.75,721257472,194876032,785486.875,176013.5781,547,240.2192535,184.0000458,159.2305756,410.708
1485.05188,1604.909058,1231622.25,295303.1875,0.301813841,0.219189331,3962927.5,1060713.75,722489088,195171328,788464.25,176464.1094,548,240.1990814,183.9999542,159.1938324,410.6895
1484.684692,1604.909058,1223570.75,295303.1875,0.308043003,0.219189331,3983457.25,1065528.5,726159808,196057232,797603.625,177815.7031,551,240.1919861,183.9999542,159.0723724,410.671
1483.914795,1604.909058,1210370.875,295303.1875,0.318202406,0.219189331,4017310.25,1073553,732211712,197533760,813403.125,180068.3594,556,240.1678772,183.9999542,158.8431091,410.6525
1483.009155,1604.909058,1197409.25,295303.1875,0.328145444,0.219189331,4050803.5,1081577.5,738198720,199010272,829761.875,182321,561,240.1274719,183.9999542,158.5824585,410.634
1481.892212,1604.909058,1185019,295303.1875,0.337620497,0.219189331,4083950.75,1089602.125,744123840,200486784,846657.3125,184573.6563,566,240.0694122,183.9999542,158.2939911,410.6155
1480.575073,1604.909058,1173426.375,295303.1875,0.346453637,0.219189331,4116772.75,1097626.625,749990976,201963296,864056.625,186826.3125,571,239.9906769,183.9999542,157.9611511,410.597
1479.562988,1604.909058,1165666.5,295303.1875,0.352368772,0.219189331,4139594,1103243.75,754070784,202996864,876473.4375,188403.1719,574.5,239.9257965,183.9999542,157.7010956,410.5785
1478.412842,1604.909058,1158406.875,295303.1875,0.357888967,0.219189331,4162271,1108861,758125184,204030416,889112.6875,189980.0156,578,239.8517456,183.9999542,157.4142761,410.56
1482.551514,1615.965942,1153886.875,297337.8125,0.358185381,0.214809969,4168725.5,1110477,759279104,204327760,892714.875,190422.1094,579,239.7793427,184.0000458,157.3299255,410.5415
1481.469116,1615.965942,1148123.875,297337.8125,0.362533987,0.214809969,4187991.75,1115324.875,762723456,205219776,903671.8125,191748.3906,582,239.6950073,184.0000458,157.046402,410.523
1479.387817,1615.965942,1139209.875,297337.8125,0.36920467,0.214809969,4219852.5,1123404.625,768419520,206706464,922319.8125,193958.8438,587,239.5558777,184.0000458,156.515686,410.5045
1477.056885,1615.965942,1130899.25,297337.8125,0.375394374,0.214809969,4251480,1131484.5,774073984,208193152,941328.375,196169.2969,592,239.4186554,184.0000458,155.9211273,410.486
1474.513062,1615.965942,1123168.5,297337.8125,0.381121457,0.214809969,4282891,1139564.375,779689856,209679840,960672.25,198379.75,597,239.2845154,184.0000458,155.2645416,410.4675
1471.772583,1615.965942,1116040.625,297337.8125,0.38647446,0.214809969,4314097.5,1147644.125,785270080,211166528,980329.9375,200590.2188,602,239.1544342,184.0000458,154.5397034,410.449
1469.712646,1615.965942,1111438.125,297337.8125,0.390065253,0.214809969,4335844.5,1153300,789160064,212207216,994237.375,202137.5313,605.5,239.0662231,184.0000458,153.9880066,410.4305
1467.545654,1615.965942,1106866,297337.8125,0.393527567,0.214809969,4357497.5,1158955.875,793034112,213247888,1008287.563,203684.8438,609,238.9779358,184.0000458,153.3903046,410.412
1471.884155,1626.876953,1104787.625,299345.4063,0.393066525,0.210960254,4363672.5,1160582.875,794138944,213547248,1012286.625,204119.8125,610,238.894516,184.0000305,153.2167969,410.3935
1469.884277,1626.876953,1100864.125,299345.4063,0.395948291,0.210960254,4382131,1165463.5,797441536,214445280,1024386.125,205424.7188,613,238.7993011,184.0000305,152.6566162,410.375
1466.091431,1626.876953,1094634.625,299345.4063,0.40044415,0.210960254,4412724.5,1173597.875,802914688,215942000,1044819.313,207599.5469,618,238.6442566,184.0000305,151.6391602,410.3565
1461.916382,1626.876953,1088569.125,299345.4063,0.404821664,0.210960254,4443149.5,1181732.25,808357504,217438736,1065513.75,209774.3906,623,238.4846344,184.0000305,150.6048126,410.338
1457.355835,1626.876953,1082545.125,299345.4063,0.409166247,0.210960254,4473408,1189866.625,813770240,218935456,1086468.25,211949.2188,628,238.3102722,184.0000305,149.4577332,410.3195
1452.344971,1626.876953,1076639.25,299345.4063,0.413406998,0.210960254,4503502,1198001,819153472,220432192,1107677.5,214124.0625,633,238.1209412,184.0000305,148.1873932,410.301
1449.170898,1626.876953,1073120.5,299345.4063,0.415927798,0.210960254,4521500,1202881.625,822372800,221330224,1120494.25,215428.9688,636,237.9989929,184.0000305,147.3779144,410.2825
1445.812988,1626.876953,1069617.75,299345.4063,0.418430179,0.210960254,4539440,1207762.25,825581632,222228256,1133401.5,216733.8594,639,237.8716125,184.0000305,146.5355072,410.264
1448.358521,1634.785034,1067381.75,300800.4063,0.417433351,0.208330274,4545407.5,1209397,826649024,222529056,1137677.625,217164.0625,640,237.7836304,183.9999695,146.2523651,410.2455
1444.692505,1634.785034,1063806,300800.4063,0.419974029,0.208330274,4563252,1214301.375,829840448,223431456,1150598,218454.6563,643,237.640152,183.9999695,145.3500824,410.227
1437.964233,1634.785034,1058117.125,300800.4063,0.424036324,0.208330274,4592834.5,1222475.25,835131072,224935456,1172377.375,220605.6563,648,237.4056091,183.9999695,143.7372284,410.2085
1430.672974,1634.785034,1052601.25,300800.4063,0.428028494,0.208330274,4622260.5,1230649.25,840394048,226439456,1194397.875,222756.6406,653,237.1718292,183.9999695,142.045639,410.19
1422.836304,1634.785034,1047124.125,300800.4063,0.431974828,0.208330274,4651531,1238823.125,845629696,227943472,1216657.75,224907.6406,658,236.9506378,183.9999695,140.355896,410.1715
1414.5354,1634.785034,1041646.75,300800.4063,0.435894251,0.208330274,4680647,1246997.125,850837888,229447472,1239156.25,227058.625,663,236.7425842,183.9999695,138.6664581,410.153
1408.539795,1634.785034,1037802.938,300800.4063,0.438632131,0.208330274,4700952.5,1252718.875,854470208,230500272,1255022.25,228564.3281,666.5,236.6084747,183.9999695,137.5662231,410.1345
1402.395752,1634.785034,1033965.563,300800.4063,0.441360712,0.208330274,4721182.5,1258440.625,858089088,231553072,1271005,230070.0156,670,236.481369,183.9999695,136.4558868,410.116
1402.880127,1639.014038,1034060.313,301578.6875,0.440261006,0.207205117,4726961.5,1260079.625,859123136,231854656,1275550.625,230498.3906,671,236.4137573,184.000061,136.1387482,410.0975
1397.559692,1639.014038,1030692.75,301578.6875,0.442590207,0.207205117,4744244.5,1264996.625,862215232,232759392,1289273.5,231783.5156,674,236.2949371,184.000061,135.1842651,410.079
1388.604614,1639.014038,1025250.75,301578.6875,0.446350962,0.207205117,4772901.5,1273191.75,867341504,234267280,1312376.75,233925.375,679,236.084137,184.000061,133.6009979,410.0605
1379.348877,1639.014038,1019854.875,301578.6875,0.450098723,0.207205117,4801410,1281386.75,872440768,235775168,1335711.25,236067.25,684,235.8726501,184.000061,132.0552673,410.042
1370.018311,1639.014038,1014515.375,301578.6875,0.453799486,0.207205117,4829771.5,1289581.875,877513344,237283072,1359274.875,238209.1094,689,235.6407623,184.000061,130.5181274,410.0235
1360.449951,1639.014038,1009223.938,301578.6875,0.457494259,0.207205117,4857985.5,1297776.875,882559488,238790960,1383067.625,240350.9844,694,235.4117432,184.000061,129.0027161,410.005
1354.707153,1639.014038,1006058.375,301578.6875,0.459699452,0.207205117,4874861,1302694,885577664,239695696,1397425.625,241636.0938,697,235.2765656,184.000061,128.1424713,409.9865
1348.887817,1639.014038,1002875.5,301578.6875,0.461905062,0.207205117,4891683,1307611,888586240,240600432,1411865.875,242921.2188,700,235.1618805,184.000061,127.3030472,409.968
1348.526611,1640.185059,1005314.625,301794.0938,0.460855812,0.207703128,4897303,1309251.125,889591552,240902224,1416669.5,243351.2031,701,235.0998383,184.0000305,127.0281525,409.9495
1342.796387,1640.185059,1001959.188,301794.0938,0.463043988,0.207703128,4914110,1314171.75,892597440,241807600,1431163.25,244641.1406,704,234.9899902,184.0000305,126.2120743,409.931
1333.349121,1640.185059,996557.5625,301794.0938,0.466605544,0.207703128,4941980.5,1322372.625,897580224,243316576,1455544,246791.0313,709,234.8414612,184.0000305,124.8993835,409.9125
1323.972046,1640.185059,991186.75,301794.0938,0.470183164,0.207703128,4969708,1330573.625,902536192,244825552,1480150.5,248940.9375,714,234.7183685,184.0000305,123.6490784,409.894
1314.602539,1640.185059,985861.75,301794.0938,0.473758876,0.207703128,4997291,1338774.5,907465472,246334512,1504982.875,251090.8281,719,234.6258392,184.0000305,122.4564133,409.8755
1305.385132,1640.185059,980551.6875,301794.0938,0.477324665,0.207703128,5024730,1346975.5,912368256,247843488,1530041,253240.7344,724,234.5509949,184.0000305,121.3024521,409.857
1298.970459,1640.185059,976848.75,301794.0938,0.479802042,0.207703128,5043867,1352716.125,915787200,248899776,1547691.875,254745.6563,727.5,234.5016479,184.0000305,120.5030441,409.8385
1292.568604,1640.185059,973137.5625,301794.0938,0.482278377,0.207703128,5062933.5,1358456.75,919193216,249956048,1565453.125,256250.5938,731,234.4550323,184.0000305,119.7073059,409.82
1291.331543,1637.416992,976358.1875,301284.6875,0.481151551,0.210148051,5068398.5,1360094.125,920169536,250257328,1570520.625,256686.2344,732,234.430542,183.9999695,119.4840546,409.8015
1285.849854,1637.416992,972943.3125,301284.6875,0.483264834,0.210148051,5084741.5,1365006.375,923088384,251161184,1585805.375,257993.1875,735,234.3954315,183.9999695,118.8089447,409.783
1276.673096,1637.416992,967484.25,301284.6875,0.486776829,0.210148051,5111838,1373193.5,927925824,252667616,1611505.75,260171.4531,740,234.3385162,183.9999695,117.6908035,409.7645
1267.419678,1637.416992,962047.4375,301284.6875,0.490335256,0.210148051,5138789.5,1381380.625,932736064,254174032,1637434.875,262349.7188,745,234.2841187,183.9999695,116.63237,409.746
1258.116943,1637.416992,956607.125,301284.6875,0.493927509,0.210148051,5165593,1389567.625,937519104,255680464,1663595.125,264527.9688,750,234.2354126,183.9999695,115.5803223,409.7275
1248.817505,1637.416992,951154.625,301284.6875,0.497521818,0.210148051,5192248,1397754.75,942274880,257186880,1689987.375,266706.2188,755,234.1847839,183.9999695,114.5228806,409.709
1242.250366,1637.416992,947282.0625,301284.6875,0.500067532,0.210148051,5210833,1403485.75,945590336,258241376,1708577.125,268231,758.5,234.1519165,183.9999695,113.7629547,409.6905
1235.680908,1637.416992,943392.25,301284.6875,0.50262171,0.210148051,5229343.5,1409216.625,948892224,259295872,1727283,269755.7813,762,234.1181335,183.9999695,113.0015793,409.672
1233.522949,1630.22998,946790.1875,299962.4063,0.501724601,0.214919373,5234650.5,1410846.875,949838976,259595840,1732626.75,270202.0625,763,234.1119537,184.000061,112.7829132,409.6535
1227.795898,1630.22998,943139.4375,299962.4063,0.503922343,0.214919373,5250518,1415737.625,952668416,260495728,1748745.25,271540.9063,766,234.0907745,184.000061,112.1299667,409.635
1218.322388,1630.22998,937379.125,299962.4063,0.507569611,0.214919373,5276813,1423888.75,957355328,261995536,1775848.625,273772.3125,771,234.056778,184.000061,111.1049423,409.6165
1208.809448,1630.22998,931727.5,299962.4063,0.511250973,0.214919373,5302954,1432039.875,962013952,263495344,1803193,276003.75,776,234.0254974,184.000061,110.0649109,409.598
1199.245483,1630.22998,926190.3125,299962.4063,0.514939189,0.214919373,5328938.5,1440191,966644928,264995152,1830778.125,278235.1563,781,234.0031738,184.000061,109.0080719,409.5795
1190.620972,1630.22998,921236.375,299962.4063,0.518250585,0.214919373,5352198,1447527.125,970790464,266344992,1855799.75,280243.4375,785.5,233.9849396,184.000061,108.0514297,409.561
1181.934692,1630.22998,916199.8125,299962.4063,0.521612525,0.214919373,5375328,1454863.125,974913344,267694816,1881019.875,282251.6875,790,233.9709778,184.000061,107.07798,409.5425
1179.599609,1617.610962,919879.5625,297640.4063,0.520957112,0.223289534,5380487,1456480.75,975833216,267992464,1886630.125,282716.7188,791,233.9722443,184,106.8619843,409.524
1173.777588,1617.610962,916110.9375,297640.4063,0.523219883,0.223289534,5395907,1461333.5,978581568,268885376,1903552,284111.8125,794,233.9734802,184,106.2083282,409.5055
1164.056519,1617.610962,910228.5,297640.4063,0.52697742,0.223289534,5421447,1469421.625,983132736,270373568,1932005.125,286437,799,233.9751892,184,105.1062241,409.487
1154.262329,1617.610962,904448.1875,297640.4063,0.530749023,0.223289534,5446824.5,1477509.625,987654976,271861792,1960708.875,288762.1563,804,233.9762268,184,103.9851074,409.4685
1144.366211,1617.610962,898757.9375,297640.4063,0.534500539,0.223289534,5472040,1485597.75,992148736,273349984,1989662,291087.3125,809,233.9822235,184,102.8395996,409.45
1134.402954,1617.610962,893071.625,297640.4063,0.538253605,0.223289534,5497092.5,1493685.75,996614080,274838176,2018865.25,293412.4688,814,233.9910278,184,101.6742783,409.4315
1127.340576,1617.610962,889028.875,297640.4063,0.540907204,0.223289534,5514548,1499347.375,999725696,275879936,2039431.75,295040.0938,817.5,233.9984894,184,100.8408585,409.413
1120.182007,1617.610962,884917.9375,297640.4063,0.543591499,0.223289534,5531922,1505009,1002822912,276921664,2060124.25,296667.6875,821,234.0097504,184,99.98927307,409.3945
1117.085938,1596.724976,888568.875,293797.4063,0.543184996,0.236657515,5536904,1506605.75,1003711488,277215456,2066048.375,297162.7188,822,234.0289459,184,99.74365234,409.376
1110.87085,1596.724976,884722.5625,293797.4063,0.545478761,0.236657515,5551791.5,1511396,1006365632,278096864,2083915.25,298647.8125,825,234.0482941,184,99.0093689,409.3575
1100.398926,1596.724976,878615.0625,293797.4063,0.54927671,0.236657515,5576439,1519379.625,1010758720,279565856,2113952,301122.9688,830,234.0770874,184,97.76876831,409.339
1089.605591,1596.724976,872687.5,293797.4063,0.553109229,0.236657515,5600917.5,1527363.25,1015122176,281034848,2144248.75,303598.125,835,234.1097412,184,96.58865356,409.3205
1078.753906,1596.724976,867323.375,293797.4063,0.556857944,0.236657515,5625227,1535346.875,1019458816,282503808,2174796.25,306073.25,840,234.1465149,184,95.39733887,409.302
1067.873657,1596.724976,862041.25,293797.4063,0.560477495,0.236657515,5649373.5,1543330.5,1023769024,283972800,2205587.75,308548.4063,845,234.1855164,184,94.20217133,409.2835
